,day,views,redViews,comments,likes,dislikes,videosAddedToPlaylists,videosRemovedFromPlaylists,shares,estimatedMinutesWatched,estimatedRedMinutesWatched,averageViewDuration,averageViewPercentage,annotationClickThroughRate,annotationCloseRate,annotationImpressions,annotationClickableImpressions,annotationClosableImpressions,annotationClicks,annotationCloses,cardClickRate,cardTeaserClickRate,cardImpressions,cardTeaserImpressions,cardClicks,cardTeaserClicks,subscribersGained,subscribersLost,estimatedRevenue,estimatedAdRevenue,grossRevenue,estimatedRedPartnerRevenue,monetizedPlaybacks,playbackBasedCpm,adImpressions,cpm
125,2020-05-05,232,8,1,7,0,12,0,0,528,7,136,14.78,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
126,2020-05-06,190,3,2,6,0,4,1,0,449,28,141,14.62,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
127,2020-05-07,170,12,1,5,0,0,0,1,264,48,93,8.66,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
128,2020-05-08,202,11,2,8,0,3,0,0,331,39,98,9.02,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
129,2020-05-09,179,5,1,17,0,0,0,2,470,6,157,15.97,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
130,2020-05-10,141,3,1,4,0,3,0,3,266,0,113,10.79,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
131,2020-05-11,242,23,3,6,1,2,0,2,582,26,144,14.63,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
132,2020-05-12,216,6,0,3,0,5,1,0,453,9,126,12.75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
133,2020-05-13,238,16,2,18,0,6,3,1,739,56,186,19.57,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
134,2020-05-14,264,37,4,8,0,8,0,0,740,75,168,19.69,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
135,2020-05-15,314,19,2,12,0,0,0,1,568,37,108,11.05,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
136,2020-05-16,249,9,2,3,0,0,0,0,488,30,117,10.72,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
137,2020-05-17,254,4,1,7,1,4,1,0,392,1,92,10.06,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
138,2020-05-18,259,16,1,8,0,4,2,0,408,9,94,9.86,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
139,2020-05-19,239,4,1,5,0,3,2,0,581,6,145,15.28,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
140,2020-05-20,283,10,3,15,0,3,1,0,898,27,190,19.24,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
141,2020-05-21,257,7,0,0,0,1,1,2,631,5,147,16.05,0,0,0,0,0,0,0,0.0,0.25,1,4,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
142,2020-05-22,250,2,1,13,1,1,0,1,675,4,162,16.2,0,0,0,0,0,0,0,0.0,0.0667,1,15,0,1,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
143,2020-05-23,238,6,3,5,0,4,1,1,598,6,150,15.39,0,0,0,0,0,0,0,0.5,0.1,4,20,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
144,2020-05-24,232,8,2,6,1,3,1,0,530,11,137,13.600000000000001,0,0,0,0,0,0,0,0.5,0.0385,2,26,1,1,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
145,2020-05-25,284,7,1,7,0,5,1,1,578,8,122,11.48,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
146,2020-05-26,389,24,0,4,0,2,1,8,941,58,145,14.7,0,0,0,0,0,0,0,0.0,0.0227,1,44,0,1,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
147,2020-05-27,276,5,4,8,0,3,0,0,725,2,157,15.61,0,0,0,0,0,0,0,0.5,0.0455,2,22,1,1,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
148,2020-05-28,265,21,2,5,0,5,0,3,602,11,136,13.03,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
149,2020-05-29,330,6,3,15,0,4,1,0,842,8,153,14.16,0,0,0,0,0,0,0,0.0,0.025,1,40,0,1,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
150,2020-05-30,291,15,3,3,0,5,0,0,707,43,145,13.56,0,0,0,0,0,0,0,0.0,0.0294,1,34,0,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
151,2020-05-31,291,12,2,7,0,15,4,1,749,135,154,15.380000000000003,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
152,2020-06-01,326,24,2,11,0,5,1,1,682,58,125,12.770000000000001,0,0,0,0,0,0,0,0.0,0.037000000000000005,1,27,0,1,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
153,2020-06-02,220,10,0,0,0,6,1,0,405,41,110,11.69,0,0,0,0,0,0,0,0.0,0.1765,1,17,0,3,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
154,2020-06-03,227,5,2,4,0,1,1,0,437,3,115,11.59,0,0,0,0,0,0,0,0.3333,0.060599999999999994,3,33,1,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
155,2020-06-04,234,3,2,3,1,14,1,0,406,14,104,10.07,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
156,2020-06-05,285,9,2,6,0,3,1,1,534,16,112,12.18,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
157,2020-06-06,274,11,1,4,0,13,2,1,663,40,145,15.049999999999999,0,0,0,0,0,0,0,0.0,0.0,0,31,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
158,2020-06-07,258,4,2,2,0,2,2,0,511,15,118,12.35,0,0,0,0,0,0,0,0.0,0.0833,2,24,0,2,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
159,2020-06-08,357,13,1,10,1,2,2,0,672,87,113,10.59,0,0,0,0,0,0,0,0.0,0.0,0,30,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
160,2020-06-09,319,13,1,5,0,4,2,0,829,45,156,15.39,0,0,0,0,0,0,0,0.0,0.0345,1,29,0,1,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
161,2020-06-10,418,40,2,16,0,9,4,6,1065,191,152,16.29,0,0,0,0,0,0,0,0.0,0.0333,1,30,0,1,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
162,2020-06-11,296,42,3,10,0,2,4,0,846,174,171,16.94,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
163,2020-06-12,397,26,3,14,1,13,1,1,958,112,144,15.629999999999999,0,0,0,0,0,0,0,0.5,0.05,2,20,1,1,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
164,2020-06-13,419,8,3,14,0,7,2,3,1194,23,170,17.95,0,0,0,0,0,0,0,0.5,0.0385,2,26,1,1,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
165,2020-06-14,439,14,5,15,0,14,2,0,1106,68,151,16.65,0,0,0,0,0,0,0,0.0,0.0,0,17,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
166,2020-06-15,441,46,4,19,1,3,0,0,1438,279,195,20.45,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,5,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
167,2020-06-16,426,32,1,7,0,11,3,0,1171,218,164,17.92,0,0,0,0,0,0,0,0.5,0.07139999999999999,2,28,1,2,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
168,2020-06-17,505,23,8,14,1,8,1,3,1542,97,183,18.7,0,0,0,0,0,0,0,0.0,0.0,0,24,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
169,2020-06-18,489,23,9,12,0,1,0,2,1316,103,161,15.61,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
170,2020-06-19,478,21,5,20,0,5,1,4,1243,22,156,16.99,0,0,0,0,0,0,0,0.0,0.0,0,16,0,0,3,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
171,2020-06-20,510,28,5,27,0,4,2,0,1182,75,139,14.67,0,0,0,0,0,0,0,0.3333,0.0645,3,31,1,2,10,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
172,2020-06-21,443,20,6,11,1,4,3,0,1376,124,186,18.15,0,0,0,0,0,0,0,0.0,0.0,0,36,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
173,2020-06-22,609,15,5,25,0,13,1,1,1884,31,185,18.3,0,0,0,0,0,0,0,0.0,0.0667,2,30,0,2,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
174,2020-06-23,524,33,4,9,0,7,0,2,1554,51,178,18.32,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
175,2020-06-24,580,37,10,31,0,7,2,2,1441,128,149,14.17,0,0,0,0,0,0,0,0.0,0.0,0,23,0,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
176,2020-06-25,497,29,2,15,0,6,2,0,1237,103,149,15.229999999999999,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
177,2020-06-26,685,16,11,27,0,16,5,2,1477,46,129,11.89,0,0,0,0,0,0,0,0.0,0.0,0,16,0,0,7,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
178,2020-06-27,490,15,3,10,0,19,3,0,1407,25,172,16.59,0,0,0,0,0,0,0,0.0,0.0,0,24,0,0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
179,2020-06-28,479,15,2,4,3,2,0,1,1125,31,141,14.04,0,0,0,0,0,0,0,0.0,0.047599999999999996,1,21,0,1,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
180,2020-06-29,585,73,2,5,0,6,1,1,1305,277,133,13.11,0,0,0,0,0,0,0,0.0,0.0556,1,18,0,1,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
181,2020-06-30,488,23,2,8,0,5,2,1,1232,80,151,16.14,0,0,0,0,0,0,0,0.5,0.0435,2,23,1,1,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
182,2020-07-01,571,23,1,20,0,6,2,2,1546,38,162,16.56,0,0,0,0,0,0,0,0.0,0.05,1,20,0,1,7,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
183,2020-07-02,488,7,5,25,0,8,2,1,1068,12,131,13.84,0,0,0,0,0,0,0,0.5,0.047599999999999996,2,21,1,1,8,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
184,2020-07-03,415,10,0,2,0,3,0,2,932,12,134,13.059999999999999,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
185,2020-07-04,490,21,8,12,0,3,0,0,1204,47,147,13.96,0,0,0,0,0,0,0,0.0,0.047599999999999996,1,21,0,1,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
186,2020-07-05,599,42,8,15,0,8,2,3,1585,192,158,15.810000000000002,0,0,0,0,0,0,0,0.0,0.0,0,30,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
187,2020-07-06,485,32,4,7,1,5,0,1,1418,167,175,19.12,0,0,0,0,0,0,0,0.0,0.0625,2,32,0,2,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
188,2020-07-07,414,28,1,1,1,8,3,0,1051,65,152,15.740000000000002,0,0,0,0,0,0,0,0.0,0.0,1,23,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
189,2020-07-08,564,22,9,7,2,8,4,0,1919,31,204,20.8,0,0,0,0,0,0,0,0.0,0.0,0,19,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
190,2020-07-09,620,20,8,19,0,10,2,0,1412,47,136,12.9,0,0,0,0,0,0,0,0.0,0.0,0,19,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
191,2020-07-10,528,20,3,13,0,5,1,0,1016,23,115,12.2,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
192,2020-07-11,652,44,6,24,0,8,3,4,1614,66,148,14.099999999999998,0,0,0,0,0,0,0,0.0,0.0,0,20,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
193,2020-07-12,631,18,4,19,0,18,1,1,1355,54,128,12.33,0,0,0,0,0,0,0,0.0,0.030299999999999997,1,33,0,1,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
194,2020-07-13,502,15,14,18,1,4,0,1,1288,14,153,16.08,0,0,0,0,0,0,0,0.0,0.0,0,13,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
195,2020-07-14,600,19,11,43,3,7,4,0,1066,36,106,11.94,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,9,3,0.0,0.0,0.0,0.0,0,0.0,0,0.0
196,2020-07-15,553,22,4,8,0,5,2,0,1095,78,118,12.24,0,0,0,0,0,0,0,0.0,0.0,0,33,0,0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
197,2020-07-16,653,13,0,13,0,7,2,2,1123,22,103,11.57,0,0,0,0,0,0,0,0.0,0.0,0,33,0,0,3,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
198,2020-07-17,779,37,3,11,0,2,0,2,1596,46,122,14.11,0,0,0,0,0,0,0,0.0,0.0,0,32,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
199,2020-07-18,507,22,5,10,0,1,1,3,1170,116,138,15.289999999999997,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
200,2020-07-19,493,20,1,12,0,4,1,1,985,60,119,12.73,0,0,0,0,0,0,0,0.0,0.0,0,20,0,0,2,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
201,2020-07-20,664,28,5,18,0,10,4,0,1566,40,141,15.17,0,0,0,0,0,0,0,0.0,0.0,0,24,0,0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
202,2020-07-21,741,24,5,6,0,15,6,0,2212,84,179,18.74,0,0,0,0,0,0,0,1.0,0.0333,1,30,1,1,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
203,2020-07-22,714,50,5,12,1,10,2,0,1938,85,162,17.08,0,0,0,0,0,0,0,1.0,0.030299999999999997,1,33,1,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
204,2020-07-23,717,51,3,16,0,4,1,1,1695,97,141,14.029999999999998,0,0,0,0,0,0,0,0.0,0.0227,1,44,0,1,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
205,2020-07-24,607,42,5,18,0,7,5,4,1458,99,144,15.03,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,6,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
206,2020-07-25,548,44,1,10,0,6,3,1,1691,106,185,18.07,0,0,0,0,0,0,0,0.0,0.037000000000000005,1,27,0,1,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
207,2020-07-26,546,32,6,12,1,7,8,0,1228,154,134,13.900000000000002,0,0,0,0,0,0,0,0.0,0.0,0,30,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
208,2020-07-27,781,44,17,35,0,14,5,0,1937,130,148,17.34,0,0,0,0,0,0,0,0.0,0.0,0,16,0,0,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
209,2020-07-28,853,43,10,18,0,3,0,0,1931,138,135,14.360000000000001,0,0,0,0,0,0,0,1.0,0.0333,1,30,1,1,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
210,2020-07-29,629,69,4,14,0,11,0,0,1235,177,117,11.71,0,0,0,0,0,0,0,0.25,0.0645,4,31,1,2,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
211,2020-07-30,725,36,6,14,0,6,3,1,1863,129,154,17.1,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
212,2020-07-31,899,41,453,41,0,15,1,5,2831,142,188,8.98,0,0,0,0,0,0,0,0.3333,0.0741,3,27,1,2,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
213,2020-08-01,673,30,4,16,1,4,1,0,1492,42,133,11.08,0,0,0,0,0,0,0,0.0,0.07690000000000001,2,26,0,2,8,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
214,2020-08-02,638,21,5,13,2,7,2,0,1365,62,128,10.18,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
215,2020-08-03,851,27,316,37,0,9,2,2,2347,44,165,6.819999999999999,0,0,0,0,0,0,0,0.5,0.0417,2,24,1,1,6,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
216,2020-08-04,709,22,7,15,2,6,3,1,1323,38,111,7.32,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
217,2020-08-05,669,20,168,41,1,9,0,1,1856,235,166,8.97,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
218,2020-08-06,661,36,1,11,0,1,1,0,1553,208,141,10.17,0,0,0,0,0,0,0,0.3333,0.1852,6,27,2,5,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
219,2020-08-07,689,38,3,9,0,11,4,2,1313,140,114,8.8,0,0,0,0,0,0,0,1.0,0.0323,2,31,2,1,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
220,2020-08-08,620,29,1,7,0,6,1,1,1202,82,116,10.34,0,0,0,0,0,0,0,0.0,0.037000000000000005,1,27,0,1,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
221,2020-08-09,744,31,2,15,0,10,0,1,1793,92,144,12.15,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,12,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
222,2020-08-10,714,34,5,15,2,7,3,0,1676,31,140,9.53,0,0,0,0,0,0,0,0.5,0.0278,2,36,1,1,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
223,2020-08-11,741,31,1,8,1,8,3,0,1770,65,143,12.46,0,0,0,0,0,0,0,0.0,0.037000000000000005,1,27,0,1,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
224,2020-08-12,668,27,3,6,0,2,2,2,1412,123,126,10.87,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
225,2020-08-13,779,23,18,60,1,14,0,1,1567,73,120,9.15,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
226,2020-08-14,695,42,5,20,0,5,2,3,1703,93,147,11.7,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
227,2020-08-15,590,49,3,12,0,12,2,2,1206,127,122,10.52,0,0,0,0,0,0,0,0.0,0.0,0,21,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
228,2020-08-16,710,70,2,18,0,9,1,0,1361,159,115,9.51,0,0,0,0,0,0,0,0.0,0.0323,1,31,0,1,12,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
229,2020-08-17,1232,85,15,45,1,17,3,7,2456,119,119,13.56,0,0,0,0,0,0,0,0.5,0.0313,2,32,1,1,16,4,0.0,0.0,0.0,0.0,0,0.0,0,0.0
230,2020-08-18,939,32,7,19,1,22,1,1,1873,43,119,10.29,0,0,0,0,0,0,0,0.0,0.0,0,33,0,0,12,3,0.0,0.0,0.0,0.0,0,0.0,0,0.0
231,2020-08-19,911,52,10,45,0,24,8,2,1866,234,122,11.28,0,0,0,0,0,0,0,0.6,0.075,5,40,3,3,9,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
232,2020-08-20,870,30,2,14,2,17,5,1,1353,25,93,9.62,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,10,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
233,2020-08-21,917,27,7,28,1,15,2,3,2147,72,140,13.140000000000002,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
234,2020-08-22,939,40,3,15,2,2,4,2,2268,80,144,13.77,0,0,0,0,0,0,0,0.0,0.07690000000000001,2,26,0,2,14,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
235,2020-08-23,775,19,3,21,2,8,2,2,2178,25,168,16.84,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
236,2020-08-24,1102,36,8,29,0,10,3,8,2315,107,126,12.18,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
237,2020-08-25,916,37,5,17,3,21,5,4,2024,52,132,13.170000000000002,0,0,0,0,0,0,0,0.0,0.0417,1,24,0,1,10,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
238,2020-08-26,1107,40,9,32,1,14,2,1,2492,98,135,13.489999999999998,0,0,0,0,0,0,0,0.0,0.0,0,18,0,0,7,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
239,2020-08-27,919,30,30,41,4,9,2,1,2367,74,154,11.77,0,0,0,0,0,0,0,0.0,0.0,0,20,0,0,2,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
240,2020-08-28,979,46,6,31,2,8,0,0,2250,73,137,13.58,0,0,0,0,0,0,0,0.0,0.0,0,15,0,0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
241,2020-08-29,778,26,0,17,1,11,0,2,1405,110,108,11.09,0,0,0,0,0,0,0,0.0,0.0,0,16,0,0,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
242,2020-08-30,835,48,3,20,0,36,4,1,1850,66,133,13.11,0,0,0,0,0,0,0,0.0,0.0,0,8,0,0,5,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
243,2020-08-31,1012,50,6,37,3,7,3,0,2312,92,137,14.45,0,0,0,0,0,0,0,0.0,0.0,0,20,0,0,10,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
244,2020-09-01,851,18,5,19,0,12,2,2,1873,52,132,14.88,0,0,0,0,0,0,0,0.0,0.0,0,18,0,0,9,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
245,2020-09-02,995,80,10,22,1,15,4,3,2513,340,151,16.29,0,0,0,0,0,0,0,0.0,0.0,1,24,0,0,6,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
246,2020-09-03,924,66,5,10,2,12,1,1,2024,167,131,14.19,0,0,0,0,0,0,0,0.0,0.0667,1,15,0,1,13,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
247,2020-09-04,912,37,4,17,5,6,2,0,2070,58,136,14.360000000000001,0,0,0,0,0,0,0,0.0,0.07139999999999999,1,14,0,1,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
248,2020-09-05,976,27,0,9,0,28,6,5,2277,87,140,15.2,0,0,0,0,0,0,0,0.0,0.04,1,25,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
249,2020-09-06,1043,40,5,35,1,13,4,1,2452,99,141,14.26,0,0,0,0,0,0,0,0.0,0.0,0,17,0,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
250,2020-09-07,955,25,5,19,1,11,1,1,2157,47,135,14.499999999999998,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
251,2020-09-08,989,23,1,19,1,12,8,3,2104,13,127,14.499999999999998,0,0,0,0,0,0,0,0.5,0.0526,2,19,1,1,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
252,2020-09-09,1313,80,7,34,0,9,2,2,2801,104,128,14.2,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
253,2020-09-10,994,72,4,23,3,5,1,1,2115,140,127,14.19,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,9,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
254,2020-09-11,1063,35,1,41,1,12,3,1,2547,93,143,17.02,0,0,0,0,0,0,0,0.0,0.027000000000000003,1,37,0,1,11,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
255,2020-09-12,1037,28,1,15,1,9,2,1,2124,88,122,13.900000000000002,0,0,0,0,0,0,0,0.0,0.030299999999999997,1,33,0,1,7,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
256,2020-09-13,1274,75,6,21,0,5,4,21,2542,486,119,14.000000000000002,0,0,0,0,0,0,0,0.0,0.0,0,35,0,0,13,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
257,2020-09-14,1021,59,1,15,0,6,3,2,2320,327,136,15.950000000000001,0,0,0,0,0,0,0,0.5,0.047599999999999996,2,21,1,1,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
258,2020-09-15,1005,36,3,9,0,14,2,2,2075,71,123,13.25,0,0,0,0,0,0,0,1.0,0.030299999999999997,1,33,1,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
259,2020-09-16,1020,47,3,21,1,9,5,1,2002,87,117,13.919999999999998,0,0,0,0,0,0,0,0.0,0.0385,1,26,0,1,9,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
260,2020-09-17,1192,40,11,22,0,15,1,4,2441,44,122,15.03,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,5,3,0.0,0.0,0.0,0.0,0,0.0,0,0.0
261,2020-09-18,1256,43,5,24,0,11,3,5,2507,60,119,13.669999999999998,0,0,0,0,0,0,0,0.0,0.0,0,36,0,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
